date,open,high,low,close
2017-09-19 01-AM,4012.96,4043.52,3918.59,3969.44
2017-09-19 02-AM,3969.44,4005.7,3938.33,3999.98
2017-09-19 03-AM,3999.98,4015,3950.52,3990.41
2017-09-19 04-AM,3990.41,3997.99,3896,3908.02
2017-09-19 05-AM,3908.02,3927.55,3850.44,3902.45
2017-09-19 06-AM,3902.45,3979.98,3889.86,3965.21
2017-09-19 07-AM,3965.21,3965.21,3885.64,3913.57
2017-09-19 08-AM,3913.57,3988,3913.56,3958.29
2017-09-19 09-AM,3958.29,3978.99,3937.07,3963
2017-09-19 10-AM,3963,4023.9,3963,4023.04
2017-09-19 11-AM,4023.04,4024.99,3980.02,3999.94
2017-09-19 12-PM,3999.94,4037.59,3997.08,4017.36
2017-09-19 01-PM,4017.36,4019.64,3957.73,3960.09
2017-09-19 02-PM,3960.09,3996.79,3951.8,3978.95
2017-09-19 03-PM,3978.95,4022.96,3960.45,4020.01
2017-09-19 04-PM,4020.01,4020.01,3998.74,4005.01
2017-09-19 05-PM,4005.01,4049,4000.12,4000.12
2017-09-19 06-PM,4000.12,4019.99,3981.9,3991.69
2017-09-19 07-PM,3991.69,3991.69,3900,3910.01
2017-09-19 08-PM,3910.01,3929.99,3874.29,3904.96
2017-09-19 09-PM,3904.96,3943.63,3892.2,3908.91
2017-09-19 10-PM,3908.91,3931.87,3891.31,3923.07
2017-09-19 11-PM,3923.07,3941.23,3910.1,3910.11
2017-09-20 12-AM,3910.11,3919.67,3898.66,3909.88
2017-09-20 01-AM,3909.88,3918.59,3893.54,3893.54
2017-09-20 02-AM,3893.54,3935.4,3890,3900.01
2017-09-20 03-AM,3900.01,3905.03,3885,3889.51
2017-09-20 04-AM,3889.51,3889.51,3850.1,3860.48
2017-09-20 05-AM,3860.48,3914.59,3850.01,3900.84
2017-09-20 06-AM,3900.84,3959,3875.99,3955.24
2017-09-20 07-AM,3955.24,3965.35,3935.6,3949.96
2017-09-20 08-AM,3949.96,3949.96,3927,3936.52
2017-09-20 09-AM,3936.52,3950.87,3923.51,3923.51
2017-09-20 10-AM,3923.51,3930,3900.85,3930
2017-09-20 11-AM,3930,3930,3900.85,3920.88
2017-09-20 12-PM,3920.88,3954.53,3910.8,3938.96
2017-09-20 01-PM,3938.96,4012,3927.93,4003.4
2017-09-20 02-PM,4003.4,4044,3990,4009.98
2017-09-20 03-PM,4009.98,4009.99,3988.64,3990.7
2017-09-20 04-PM,3990.7,4018,3987.78,4018
2017-09-20 05-PM,4018,4022.81,3990,3994.71
2017-09-20 06-PM,3994.71,3999,3972.03,3999
2017-09-20 07-PM,3999,3999,3941,3952.95
2017-09-20 08-PM,3952.95,3971.86,3949.2,3960.51
2017-09-20 09-PM,3960.51,3971.88,3938.55,3947.92
2017-09-20 10-PM,3947.92,3965,3945.37,3949.02
2017-09-20 11-PM,3949.02,3957.02,3865,3867.05
2017-09-21 12-AM,3867.05,3900,3811,3844.05
2017-09-21 01-AM,3844.05,3863.3,3820.25,3850.08
2017-09-21 02-AM,3850.08,3889.02,3850.08,3876.89
2017-09-21 03-AM,3876.89,3877.01,3830.99,3833.36
2017-09-21 04-AM,3833.36,3869.71,3820,3862.58
2017-09-21 05-AM,3862.58,3877.7,3854,3871.89
2017-09-21 06-AM,3871.89,3879.9,3861.56,3871.99
2017-09-21 07-AM,3871.99,3900.54,3869.87,3898.33
2017-09-21 08-AM,3898.33,3903.57,3854.29,3865.87
2017-09-21 09-AM,3865.87,3872.9,3850,3864.25
2017-09-21 10-AM,3864.25,3895,3859,3890.75
2017-09-21 11-AM,3890.75,3890.75,3858,3862.11
2017-09-21 12-PM,3862.11,3868.95,3848.79,3860.87
2017-09-21 01-PM,3860.87,3876.94,3859.1,3864.96
2017-09-21 02-PM,3864.96,3875.54,3768.53,3778.99
2017-09-21 03-PM,3778.99,3797.97,3700,3754.98
2017-09-21 04-PM,3754.98,3758.99,3641.93,3696.28
2017-09-21 05-PM,3696.28,3739.43,3664.2,3688.58
2017-09-21 06-PM,3688.58,3723.01,3675,3695.02
2017-09-21 07-PM,3695.02,3695.02,3615.75,3634.95
2017-09-21 08-PM,3634.95,3670.36,3571,3654.94
2017-09-21 09-PM,3654.94,3707.88,3638.54,3648.97
2017-09-21 10-PM,3648.97,3679.98,3622.89,3628
2017-09-21 11-PM,3628,3648.42,3587.93,3617.47
2017-09-22 12-AM,3617.47,3658.98,3605.8,3658.07
2017-09-22 01-AM,3658.07,3680,3655.01,3655.01
2017-09-22 02-AM,3655.01,3680,3631.01,3635.55
2017-09-22 03-AM,3635.55,3707.14,3629.02,3704.18
2017-09-22 04-AM,3704.18,3767.77,3684.74,3735.24
2017-09-22 05-AM,3735.24,3753.47,3702.87,3726.57
2017-09-22 06-AM,3726.57,3757.29,3718.87,3755
2017-09-22 07-AM,3755,3756,3676.01,3678.8
2017-09-22 08-AM,3678.8,3689.2,3640,3671.98
2017-09-22 09-AM,3671.98,3671.98,3605.62,3612.19
2017-09-22 10-AM,3612.19,3635.3,3590,3598.38
2017-09-22 11-AM,3598.38,3624.94,3558.41,3558.48
2017-09-22 12-PM,3558.48,3614,3540,3610.52
2017-09-22 01-PM,3610.52,3611.34,3565.08,3573.34
2017-09-22 02-PM,3573.34,3633.7,3572.16,3600.01
2017-09-22 03-PM,3600.01,3610,3509.79,3531.57
2017-09-22 04-PM,3531.57,3586.69,3531.57,3568
2017-09-22 05-PM,3568,3570.67,3531.01,3555.02
2017-09-22 06-PM,3555.02,3575,3550,3558.95
2017-09-22 07-PM,3558.95,3595,3558.31,3590
2017-09-22 08-PM,3619.01,3624.57,3580,3609.12
2017-09-22 09-PM,3609.12,3609.13,3580,3599.97
2017-09-22 10-PM,3599.97,3644,3598.68,3640.26
2017-09-22 11-PM,3640.26,3640.26,3618.21,3627.21
2017-09-23 12-AM,3627.21,3714.81,3627,3708.79
2017-09-23 01-AM,3708.79,3725.39,3684.22,3699.99
2017-09-23 02-AM,3699.99,3719.99,3699.98,3710.47
2017-09-23 03-AM,3710.47,3710.47,3700.99,3701.1
2017-09-23 04-AM,3701.1,3749.76,3701.09,3741.16
2017-09-23 05-AM,3741.16,3741.98,3720,3725.71
2017-09-23 06-AM,3725.71,3769.76,3725.5,3769.76
2017-09-23 07-AM,3769.76,3800,3751.57,3800
2017-09-23 08-AM,3800,3818.89,3769.55,3781.99
2017-09-23 09-AM,3781.99,3798,3735.55,3797.5
2017-09-23 10-AM,3797.5,3799.71,3766.69,3784.47
2017-09-23 11-AM,3784.47,3784.75,3721.11,3750.01
2017-09-23 12-PM,3750.01,3777.56,3731,3777.54
2017-09-23 01-PM,3777.54,3777.55,3736.92,3744.49
2017-09-23 02-PM,3744.49,3769.39,3744.49,3754.26
2017-09-23 03-PM,3754.26,3779.99,3747.21,3772.7
2017-09-23 04-PM,3772.7,3779.99,3766.02,3779.14
2017-09-23 05-PM,3779.14,3779.14,3740.77,3744.19
2017-09-23 06-PM,3744.19,3759.43,3742.06,3755.99
2017-09-23 07-PM,3755.99,3789.99,3755.98,3787.33
2017-09-23 08-PM,3787.33,3789.36,3759,3759.01
2017-09-23 09-PM,3759.01,3783.79,3755.54,3773.98
2017-09-23 10-PM,3773.98,3774.02,3760.18,3773.01
2017-09-23 11-PM,3773.01,3786.69,3772.54,3783.03
2017-09-24 12-AM,3783.03,3783.59,3659.79,3688.7
2017-09-24 01-AM,3688.7,3703.25,3655,3696.78
2017-09-24 02-AM,3696.78,3703.24,3635.32,3644.42
2017-09-24 03-AM,3644.42,3662.98,3630.01,3662.5
2017-09-24 04-AM,3662.5,3679.01,3660,3669.4
2017-09-24 05-AM,3669.4,3677.97,3655.5,3667.36
2017-09-24 06-AM,3667.36,3674.95,3645.01,3645.89
2017-09-24 07-AM,3645.89,3688.86,3645.67,3685.29
2017-09-24 08-AM,3685.29,3690.58,3677.01,3690.57
2017-09-24 09-AM,3690.57,3736,3690.57,3716.97
2017-09-24 10-AM,3716.97,3729.25,3700.25,3700.82
2017-09-24 11-AM,3700.82,3720,3690,3707.48
2017-09-24 12-PM,3707.48,3715.01,3695.61,3703.59
2017-09-24 01-PM,3703.59,3703.59,3694,3694.01
2017-09-24 02-PM,3694.01,3694.01,3656.5,3676.44
2017-09-24 03-PM,3676.44,3692.92,3660.87,3692.92
2017-09-24 04-PM,3692.92,3692.99,3660.09,3669.85
2017-09-24 05-PM,3669.85,3684.88,3663.56,3670.12
2017-09-24 06-PM,3670.12,3694,3667.87,3693.38
2017-09-24 07-PM,3693.38,3693.38,3667.86,3669.01
2017-09-24 08-PM,3669.01,3677.53,3669.01,3676.97
2017-09-24 09-PM,3676.97,3691.98,3676.96,3690.01
2017-09-24 10-PM,3690.01,3789.99,3689.06,3764.03
2017-09-24 11-PM,3764.03,3775.11,3747,3763.97
2017-09-25 12-AM,3763.97,3814.09,3763.97,3789.99
2017-09-25 01-AM,3789.99,3799.99,3766.4,3773.8
2017-09-25 02-AM,3773.8,3787.74,3760.01,3773.07
2017-09-25 03-AM,3773.07,3776.85,3764.73,3775.13
2017-09-25 04-AM,3775.13,3775.13,3775.13,3775.13
2017-09-25 05-AM,3775.13,3775.13,3775.13,3775.13
2017-09-25 06-AM,3775.13,3775.13,3775.13,3775.13
2017-09-25 07-AM,3775.13,3775.13,3740,3764
2017-09-25 08-AM,3764,3774.87,3760,3774.85
2017-09-25 09-AM,3774.85,3795,3767.08,3770
2017-09-25 10-AM,3770,3954.95,3769.99,3929
2017-09-25 11-AM,3929,3929.98,3901.99,3929.94
2017-09-25 12-PM,3929.94,3969.37,3860,3908.07
2017-09-25 01-PM,3908.07,3911,3879.21,3888.42
2017-09-25 02-PM,3888.42,3924,3878.4,3902.89
2017-09-25 03-PM,3902.89,3930,3901,3929.24
2017-09-25 04-PM,3929.24,3959.45,3915.79,3938.02
2017-09-25 05-PM,3938.02,3958.51,3925,3953.94
2017-09-25 06-PM,3953.94,3957.92,3913.86,3924.01
2017-09-25 07-PM,3924.01,3928.97,3905.23,3919.78
2017-09-25 08-PM,3919.78,3935.63,3902.57,3928.01
2017-09-25 09-PM,3928.01,3933.62,3928,3932
2017-09-25 10-PM,3932,3939.99,3932,3939.98
2017-09-25 11-PM,3939.98,3939.99,3905.01,3908.2
2017-09-26 12-AM,3908.2,3921,3894.77,3913
2017-09-26 01-AM,3913,3914.43,3854.29,3857.01
2017-09-26 02-AM,3857.01,3890.85,3857.01,3890.03
2017-09-26 03-AM,3890.03,3924.5,3885.54,3922.76
2017-09-26 04-AM,3922.76,3922.8,3899.98,3919.54
2017-09-26 05-AM,3919.54,3925.99,3884.5,3925.99
2017-09-26 06-AM,3925.99,3948.93,3925.99,3940.01
2017-09-26 07-AM,3940.01,3948.49,3937.71,3946
2017-09-26 08-AM,3946,3960,3945.99,3955.81
2017-09-26 09-AM,3955.81,3956.95,3940.02,3943.14
2017-09-26 10-AM,3943.14,3945.5,3937.79,3940.79
2017-09-26 11-AM,3940.79,3940.79,3915.13,3927.33
2017-09-26 12-PM,3927.33,3927.33,3888,3909.49
2017-09-26 01-PM,3909.49,3922.91,3907.9,3920.11
2017-09-26 02-PM,3920.11,3920.11,3910,3910.05
2017-09-26 03-PM,3910.05,3919.68,3908.15,3914.01
2017-09-26 04-PM,3914.01,3914.14,3905,3908.39
2017-09-26 05-PM,3908.39,3919.98,3908.39,3915.99
2017-09-26 06-PM,3915.99,3916.58,3888,3888.01
2017-09-26 07-PM,3888.01,3896.28,3885.08,3885.09
2017-09-26 08-PM,3885.09,3905.37,3880.36,3904.06
2017-09-26 09-PM,3904.06,3915,3904.06,3905.01
2017-09-26 10-PM,3905.01,3911,3895.48,3910.03
2017-09-26 11-PM,3910.03,3946,3908.01,3936.36
2017-09-27 12-AM,3936.36,3940,3936.35,3938.55
2017-09-27 01-AM,3938.55,3941,3925,3941
2017-09-27 02-AM,3941,3950,3930.68,3936.51
2017-09-27 03-AM,3936.51,3946.82,3930.58,3939.58
2017-09-27 04-AM,3939.58,3941.32,3927.74,3934.69
2017-09-27 05-AM,3934.69,3956.25,3934.69,3956.25
2017-09-27 06-AM,3956.25,4058.89,3956.25,4058.88
2017-09-27 07-AM,4058.88,4080,4055.15,4078.86
2017-09-27 08-AM,4078.86,4090,4065,4079.72
2017-09-27 09-AM,4079.72,4079.72,4046.99,4055.16
2017-09-27 10-AM,4055.16,4096.85,4055.15,4092
2017-09-27 11-AM,4092,4092,4064.49,4073.78
2017-09-27 12-PM,4073.78,4085,4073.78,4084.97
2017-09-27 01-PM,4084.97,4089.93,4083,4089.92
2017-09-27 02-PM,4089.92,4184.66,4089.91,4184.51
2017-09-27 03-PM,4184.51,4185.42,4163.53,4182.01
2017-09-27 04-PM,4182.01,4182.01,4150,4154.27
2017-09-27 05-PM,4154.27,4189.98,4150,4189.98
2017-09-27 06-PM,4189.98,4210.75,4180.03,4199.02
2017-09-27 07-PM,4199.02,4228.39,4190,4200
2017-09-27 08-PM,4200,4206.69,4168.11,4179.05
2017-09-27 09-PM,4179.05,4192,4170,4180.03
2017-09-27 10-PM,4180.03,4180.78,4150.56,4169.8
2017-09-27 11-PM,4169.8,4198,4155.99,4197.99
2017-09-28 12-AM,4197.99,4258.87,4193.6,4251.5
2017-09-28 01-AM,4251.5,4253,4230.02,4237.77
2017-09-28 02-AM,4237.77,4250.74,4222.69,4245.08
2017-09-28 03-AM,4245.08,4245.09,4220,4232
2017-09-28 04-AM,4232,4269.95,4231.99,4262.92
2017-09-28 05-AM,4262.92,4269.93,4249.46,4266.26
2017-09-28 06-AM,4266.26,4266.27,4167.91,4184.29
2017-09-28 07-AM,4184.29,4213,4175,4201.1
2017-09-28 08-AM,4201.1,4213.61,4180.7,4212.21
2017-09-28 09-AM,4212.21,4213.61,4190.2,4190.29
2017-09-28 10-AM,4190.29,4190.29,4127.75,4138.96
2017-09-28 11-AM,4138.96,4148.03,4122,4139.02
2017-09-28 12-PM,4139.02,4168.13,4139.02,4155.13
2017-09-28 01-PM,4155.13,4199.67,4155.13,4188.02
2017-09-28 02-PM,4188.02,4188.02,4150,4150.01
2017-09-28 03-PM,4150.01,4160.09,4142.31,4150.02
2017-09-28 04-PM,4150.02,4164.51,4149.99,4164.5
2017-09-28 05-PM,4164.5,4194.48,4164.5,4193
2017-09-28 06-PM,4193,4198.28,4180,4180.02
2017-09-28 07-PM,4180.02,4191.99,4175.92,4189.42
2017-09-28 08-PM,4189.42,4193,4185,4193
2017-09-28 09-PM,4193,4196.92,4155.99,4155.99
2017-09-28 10-PM,4155.99,4156,4064.57,4078.07
2017-09-28 11-PM,4078.07,4117.34,4017.72,4057.5
2017-09-29 12-AM,4057.5,4110.67,4051.03,4073.2
2017-09-29 01-AM,4073.2,4073.2,4015.17,4032
2017-09-29 02-AM,4032,4056.46,4031.99,4051.81
2017-09-29 03-AM,4051.81,4100,4050.97,4099
2017-09-29 04-AM,4099,4125.68,4079,4109.01
2017-09-29 05-AM,4109.01,4119.01,4081.19,4102.13
2017-09-29 06-AM,4102.13,4144,4100,4144
2017-09-29 07-AM,4144,4200,4143.99,4199.41
2017-09-29 08-AM,4199.41,4212.99,4178.95,4212.99
2017-09-29 09-AM,4212.99,4212.99,4165.72,4184.81
2017-09-29 10-AM,4184.81,4204.2,4170.96,4179.41
2017-09-29 11-AM,4179.41,4196.16,4179.4,4187.37
2017-09-29 12-PM,4187.37,4209.99,4187.36,4201.27
2017-09-29 01-PM,4201.27,4201.99,4141.01,4166.76
2017-09-29 02-PM,4166.76,4182.96,4151,4165.98
2017-09-29 03-PM,4165.98,4169.99,4165.5,4168.33
2017-09-29 04-PM,4168.33,4184.93,4155.36,4172.35
2017-09-29 05-PM,4172.35,4180,4166.81,4178.52
2017-09-29 06-PM,4178.52,4183.13,4147.36,4160.02
2017-09-29 07-PM,4160.02,4160.72,4135,4156.99
2017-09-29 08-PM,4156.99,4169.99,4143.52,4167.98
2017-09-29 09-PM,4167.98,4200.08,4167.98,4200.08
2017-09-29 10-PM,4200.08,4201.18,4200.07,4201.18
2017-09-29 11-PM,4201.18,4201.99,4174.83,4196.86
2017-09-30 12-AM,4196.86,4198.02,4189.7,4195.02
2017-09-30 01-AM,4195.02,4210,4191.51,4210
2017-09-30 02-AM,4210,4248,4210,4248
2017-09-30 03-AM,4248,4280.1,4232.35,4280.09
2017-09-30 04-AM,4280.09,4280.1,4245.49,4254.96
2017-09-30 05-AM,4254.96,4259.24,4246.8,4253.8
2017-09-30 06-AM,4253.8,4273.99,4253.8,4266.1
2017-09-30 07-AM,4266.1,4279.39,4258,4259
2017-09-30 08-AM,4259,4275,4257.13,4275
2017-09-30 09-AM,4275,4284.88,4270.34,4274.99
2017-09-30 10-AM,4274.99,4295.73,4274.99,4295.73
2017-09-30 11-AM,4295.73,4330.36,4295.72,4330.26
2017-09-30 12-PM,4330.26,4349.16,4290.01,4315.07
2017-09-30 01-PM,4315.07,4320.1,4307.5,4320
2017-09-30 02-PM,4320,4349.28,4318.87,4330.11
2017-09-30 03-PM,4330.11,4336.75,4321.93,4332.53
2017-09-30 04-PM,4332.53,4350,4332.53,4338.75
2017-09-30 05-PM,4338.75,4356.28,4310.68,4311.19
2017-09-30 06-PM,4311.19,4340,4311.18,4336.03
2017-09-30 07-PM,4336.03,4339.01,4330.81,4339
2017-09-30 08-PM,4339,4357.85,4335.2,4337.83
2017-09-30 09-PM,4337.83,4337.83,4300.78,4318
2017-09-30 10-PM,4318,4322.97,4269.58,4269.58
2017-09-30 11-PM,4269.58,4295.97,4256.92,4295.96
2017-10-01 12-AM,4295.96,4307.48,4293.99,4300.97
2017-10-01 01-AM,4300.97,4309.37,4293.99,4302.03
2017-10-01 02-AM,4302.03,4315,4302.02,4314.91
2017-10-01 03-AM,4314.91,4325.14,4313.34,4325.13
2017-10-01 04-AM,4325.13,4325.14,4303.05,4303.27
2017-10-01 05-AM,4303.27,4310.81,4300.02,4300.06
2017-10-01 06-AM,4300.06,4321.01,4300.05,4308.56
2017-10-01 07-AM,4308.56,4311.93,4308,4308
2017-10-01 08-AM,4308,4308.01,4270.38,4279.95
2017-10-01 09-AM,4279.95,4280.21,4257.02,4270.44
2017-10-01 10-AM,4270.44,4292.01,4270.43,4290.23
2017-10-01 11-AM,4290.23,4308.14,4281.26,4306.1
2017-10-01 12-PM,4306.1,4318.5,4304.24,4316.01
2017-10-01 01-PM,4316.01,4316.01,4292.73,4299.91
2017-10-01 02-PM,4299.91,4313.96,4299.91,4309.95
2017-10-01 03-PM,4309.95,4320.87,4306.18,4308.01
2017-10-01 04-PM,4308.01,4335.84,4306.69,4335.84
2017-10-01 05-PM,4335.84,4346.5,4335.84,4346
2017-10-01 06-PM,4346,4383.2,4345.99,4378
2017-10-01 07-PM,4378,4396.99,4377.99,4394.81
2017-10-01 08-PM,4394.81,4420,4388.11,4420
2017-10-01 09-PM,4420,4424.95,4405,4405.02
2017-10-01 10-PM,4405.02,4414.5,4393.98,4399.94
2017-10-01 11-PM,4399.94,4409.89,4384.32,4409.01
2017-10-02 12-AM,4409.01,4437.51,4409,4419.99
2017-10-02 01-AM,4419.99,4449,4419.98,4448.33
2017-10-02 02-AM,4448.33,4449,4440.08,4445.13
2017-10-02 03-AM,4445.13,4455.55,4435,4435.01
2017-10-02 04-AM,4435.01,4448.98,4435,4448.85
2017-10-02 05-AM,4448.85,4470,4448.84,4464.49
2017-10-02 06-AM,4464.49,4469,4450.27,4461.63
2017-10-02 07-AM,4461.63,4461.63,4399,4399.51
2017-10-02 08-AM,4399.51,4417.91,4378.22,4383
2017-10-02 09-AM,4383,4414.98,4382.99,4407.01
2017-10-02 10-AM,4407.01,4423,4406.1,4423
2017-10-02 11-AM,4423,4423,4371,4376.81
2017-10-02 12-PM,4376.81,4413.66,4376.8,4394.77
2017-10-02 01-PM,4394.77,4399.58,4367.73,4372.32
2017-10-02 02-PM,4372.32,4386.27,4361.99,4375.6
2017-10-02 03-PM,4375.6,4407.25,4375.59,4399.98
2017-10-02 04-PM,4399.98,4404.96,4357.25,4380
2017-10-02 05-PM,4380,4399,4354.99,4375.91
2017-10-02 06-PM,4375.91,4378.18,4364.36,4368.07
2017-10-02 07-PM,4368.07,4394.2,4368.06,4392.71
2017-10-02 08-PM,4392.71,4392.71,4375.33,4381.72
2017-10-02 09-PM,4381.72,4415,4378.27,4409.27
2017-10-02 10-PM,4409.27,4419.95,4406.64,4410.86
2017-10-02 11-PM,4410.86,4417.98,4409,4417.01
2017-10-03 12-AM,4417.01,4417.01,4412.43,4412.43
2017-10-03 01-AM,4412.43,4412.44,4300,4305.36
2017-10-03 02-AM,4305.36,4323,4275.73,4292.01
2017-10-03 03-AM,4292.01,4314,4267.01,4290.32
2017-10-03 04-AM,4290.32,4360,4282.45,4333.99
2017-10-03 05-AM,4333.99,4333.99,4296.95,4297.33
2017-10-03 06-AM,4297.33,4360,4255,4333.99
2017-10-03 07-AM,4333.99,4334,4302.59,4311.89
2017-10-03 08-AM,4311.89,4311.89,4264.37,4264.37
2017-10-03 09-AM,4264.37,4277.19,4242.42,4245.97
2017-10-03 10-AM,4245.97,4295.47,4242,4278.77
2017-10-03 11-AM,4278.77,4300,4277.23,4293.75
2017-10-03 12-PM,4293.75,4311.41,4273,4282.42
2017-10-03 01-PM,4282.42,4285,4280,4285
2017-10-03 02-PM,4285,4298,4284.99,4298
2017-10-03 03-PM,4298,4298,4261.77,4274.01
2017-10-03 04-PM,4274.01,4286.99,4265,4282.46
2017-10-03 05-PM,4282.46,4291.86,4275.93,4276.19
2017-10-03 06-PM,4276.19,4294.99,4276.18,4294.99
2017-10-03 07-PM,4294.99,4309.31,4294.98,4307.99
2017-10-03 08-PM,4307.99,4312.78,4282.57,4289.99
2017-10-03 09-PM,4289.99,4300.59,4284,4300.02
2017-10-03 10-PM,4300.02,4300.52,4283.77,4297.95
2017-10-03 11-PM,4297.95,4306.8,4295.11,4300.35
2017-10-04 12-AM,4300.35,4309.04,4300.35,4308.33
2017-10-04 01-AM,4308.33,4344,4308.33,4336.78
2017-10-04 02-AM,4336.78,4343.53,4330,4330.01
2017-10-04 03-AM,4330.01,4340,4327.27,4330.56
2017-10-04 04-AM,4330.56,4330.56,4260,4282.21
2017-10-04 05-AM,4282.21,4289.26,4250,4250.01
2017-10-04 06-AM,4250.01,4250.39,4225.58,4250.39
2017-10-04 07-AM,4250.39,4250.79,4238.08,4246.77
2017-10-04 08-AM,4246.77,4259.9,4179.99,4200.08
2017-10-04 09-AM,4200.08,4227.98,4183.6,4223.03
2017-10-04 10-AM,4223.03,4223.04,4210,4210.01
2017-10-04 11-AM,4210.01,4224.95,4201.17,4218.75
2017-10-04 12-PM,4218.75,4220,4192.5,4210.03
2017-10-04 01-PM,4210.03,4214.81,4202.84,4207.94
2017-10-04 02-PM,4207.94,4207.94,4185,4196.34
2017-10-04 03-PM,4196.34,4209.89,4188.99,4208
2017-10-04 04-PM,4208,4208.01,4195.01,4199.88
2017-10-04 05-PM,4199.88,4215,4199.87,4214.99
2017-10-04 06-PM,4214.99,4233.29,4207,4226.27
2017-10-04 07-PM,4226.27,4232.94,4201.39,4214.84
2017-10-04 08-PM,4214.84,4224.24,4210.32,4222.01
2017-10-04 09-PM,4222.01,4241.15,4222,4232.56
2017-10-04 10-PM,4232.56,4235.51,4230,4230.03
2017-10-04 11-PM,4230.03,4230.99,4170,4178.82
2017-10-05 12-AM,4178.82,4178.82,4151,4165
2017-10-05 01-AM,4165,4166.81,4150.01,4150.02
2017-10-05 02-AM,4150.02,4164.75,4150.01,4158.22
2017-10-05 03-AM,4158.22,4162.97,4154.87,4162.05
2017-10-05 04-AM,4162.05,4164.69,4151,4154.01
2017-10-05 05-AM,4154.01,4202.8,4154,4202.01
2017-10-05 06-AM,4202.01,4241.8,4202.01,4241.79
2017-10-05 07-AM,4241.79,4249,4241.74,4243.82
2017-10-05 08-AM,4243.82,4325.99,4243.81,4318.15
2017-10-05 09-AM,4318.15,4331.33,4297.04,4315.01
2017-10-05 10-AM,4315.01,4316.51,4288.82,4299.99
2017-10-05 11-AM,4299.99,4334.3,4299.99,4321.98
2017-10-05 12-PM,4321.98,4321.98,4307.16,4308.31
2017-10-05 01-PM,4308.31,4308.36,4280.11,4297
2017-10-05 02-PM,4297,4338.88,4297,4336.01
2017-10-05 03-PM,4336.01,4364.59,4331.46,4356.63
2017-10-05 04-PM,4356.63,4356.64,4339.9,4346.19
2017-10-05 05-PM,4346.19,4349.77,4331,4331.01
2017-10-05 06-PM,4331.01,4362.65,4331.01,4358.78
2017-10-05 07-PM,4358.78,4358.78,4300,4320.04
2017-10-05 08-PM,4320.04,4322.98,4299.99,4322.98
2017-10-05 09-PM,4322.98,4329.99,4322.97,4324.7
2017-10-05 10-PM,4324.7,4325.97,4318.59,4318.59
2017-10-05 11-PM,4318.59,4326.18,4318.57,4326.18
2017-10-06 12-AM,4326.18,4326.18,4318.58,4324.99
2017-10-06 01-AM,4324.99,4389.69,4324.48,4384.84
2017-10-06 02-AM,4384.84,4397.96,4373.96,4393.9
2017-10-06 03-AM,4393.9,4400,4380.82,4397.66
2017-10-06 04-AM,4397.66,4400,4388.34,4396.21
2017-10-06 05-AM,4396.21,4399.98,4384,4399.97
2017-10-06 06-AM,4399.97,4407,4391.26,4391.26
2017-10-06 07-AM,4391.26,4398.02,4385.5,4396.75
2017-10-06 08-AM,4396.75,4399.99,4378.78,4383.02
2017-10-06 09-AM,4383.02,4383.02,4348,4360.51
2017-10-06 10-AM,4360.51,4392,4355.42,4387.86
2017-10-06 11-AM,4387.86,4389,4379.8,4382
2017-10-06 12-PM,4382,4383,4361.01,4381
2017-10-06 01-PM,4381,4395,4350,4350.02
2017-10-06 02-PM,4350.02,4354.03,4330,4343.51
2017-10-06 03-PM,4343.51,4344.17,4320,4344.01
2017-10-06 04-PM,4344.01,4350.72,4337.7,4346.46
2017-10-06 05-PM,4346.46,4346.46,4338.05,4340.47
2017-10-06 06-PM,4340.47,4351,4339.96,4347.82
2017-10-06 07-PM,4347.82,4374.6,4347.28,4362.99
2017-10-06 08-PM,4362.99,4387.15,4360,4370.6
2017-10-06 09-PM,4370.6,4374.1,4360,4368.57
2017-10-06 10-PM,4368.57,4369.04,4350.03,4362.47
2017-10-06 11-PM,4362.47,4369.04,4355.83,4369
2017-10-07 12-AM,4369,4369,4366.3,4368.3
2017-10-07 01-AM,4368.3,4368.69,4363.1,4368.68
2017-10-07 02-AM,4368.68,4370,4345,4345.04
2017-10-07 03-AM,4345.04,4345.04,4329.17,4331.33
2017-10-07 04-AM,4331.33,4345,4331.32,4345
2017-10-07 05-AM,4345,4346.64,4343.47,4343.48
2017-10-07 06-AM,4343.48,4345.33,4327.76,4327.76
2017-10-07 07-AM,4327.76,4331.53,4320,4325.01
2017-10-07 08-AM,4325.01,4340.19,4325,4340.19
2017-10-07 09-AM,4340.19,4357.99,4340.18,4357.99
2017-10-07 10-AM,4357.99,4358,4341.55,4341.61
2017-10-07 11-AM,4341.61,4346.98,4336.82,4346.98
2017-10-07 12-PM,4346.98,4348.58,4328.7,4342.26
2017-10-07 01-PM,4342.26,4356.25,4341.49,4356.25
2017-10-07 02-PM,4356.25,4356.25,4351.11,4352.02
2017-10-07 03-PM,4352.02,4352.02,4345.01,4346.8
2017-10-07 04-PM,4346.8,4348.96,4326,4339.99
2017-10-07 05-PM,4339.99,4347,4336.33,4346.81
2017-10-07 06-PM,4346.81,4444,4344.03,4444
2017-10-07 07-PM,4444,4449.42,4419.9,4425
2017-10-07 08-PM,4425,4449.22,4424.99,4442.01
2017-10-07 09-PM,4442.01,4446.49,4437.04,4446.49
2017-10-07 10-PM,4446.49,4446.49,4420.01,4433.99
2017-10-07 11-PM,4433.99,4443,4433.5,4443
2017-10-08 12-AM,4443,4443,4421.04,4424.78
